model,conflict_type_idx,sample_id,non_thinking_behavior_judge_model,non_thinking_constraint_judge_model,non_thinking_behavior_label,non_thinking_constraint_label,non_thinking_behavior_label_name,non_thinking_constraint_label_name,thinking_behavior_judge_model,thinking_constraint_judge_model,thinking_behavior_label,thinking_constraint_label,thinking_behavior_label_name,thinking_constraint_label_name,constraint_switched,behavior_switched
google/gemma-4-E4B-it,6,34,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,True,False
google/gemma-4-E4B-it,6,35,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,-1.0,direct_answer_without_acknowledging_conflict,neither,True,False
google/gemma-4-E4B-it,6,36,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,-1.0,direct_answer_without_acknowledging_conflict,neither,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,-1.0,direct_answer_without_acknowledging_conflict,neither,False,False
google/gemma-4-E4B-it,6,37,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,6,38,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,False,False
google/gemma-4-E4B-it,6,39,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,6,40,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,False,False
google/gemma-4-E4B-it,6,41,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,6,42,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,6,43,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,False,False
google/gemma-4-E4B-it,6,44,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,True,False
google/gemma-4-E4B-it,6,45,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,6,46,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,6,47,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,False,False
google/gemma-4-E4B-it,6,48,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,False,False
google/gemma-4-E4B-it,6,49,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,6,50,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,6,51,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,6,52,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,-1.0,direct_answer_without_acknowledging_conflict,neither,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,6,53,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,6,54,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,6,55,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,-1.0,direct_answer_without_acknowledging_conflict,neither,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,True,False
google/gemma-4-E4B-it,6,56,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,6,57,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,4.0,2.0,other,org_constraint,True,True
google/gemma-4-E4B-it,6,58,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,False,False
google/gemma-4-E4B-it,6,59,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,-1.0,direct_answer_without_acknowledging_conflict,neither,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,6,60,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,-1.0,direct_answer_without_acknowledging_conflict,neither,True,False
google/gemma-4-E4B-it,6,61,gpt-4o-2024-11-20,gpt-4o-2024-11-20,3.0,1.0,self_resolves_conflict_and_answers,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,3.0,1.0,self_resolves_conflict_and_answers,new_constraint,False,False
google/gemma-4-E4B-it,6,62,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,False,False
google/gemma-4-E4B-it,6,63,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,False,False
google/gemma-4-E4B-it,6,64,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,False,False
google/gemma-4-E4B-it,6,65,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,False,False
google/gemma-4-E4B-it,6,66,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,-1.0,direct_answer_without_acknowledging_conflict,neither,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,6,67,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,6,68,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,False,False
google/gemma-4-E4B-it,6,69,gpt-4o-2024-11-20,gpt-4o-2024-11-20,4.0,2.0,other,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,True
google/gemma-4-E4B-it,6,70,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,False,False
google/gemma-4-E4B-it,6,71,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,False,False
google/gemma-4-E4B-it,6,72,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,6,73,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,False,False
google/gemma-4-E4B-it,6,74,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,False,False
google/gemma-4-E4B-it,6,75,gpt-4o-2024-11-20,gpt-4o-2024-11-20,4.0,1.0,other,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,False,True
google/gemma-4-E4B-it,6,76,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,False,False
google/gemma-4-E4B-it,6,77,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,6,78,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,False,False
google/gemma-4-E4B-it,6,79,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,4.0,2.0,other,org_constraint,True,True
google/gemma-4-E4B-it,6,80,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,6,81,gpt-4o-2024-11-20,gpt-4o-2024-11-20,4.0,1.0,other,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,4.0,1.0,other,new_constraint,False,False
google/gemma-4-E4B-it,6,82,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,6,83,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,6,84,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,6,85,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,False,False
google/gemma-4-E4B-it,6,86,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,6,87,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,True,False
google/gemma-4-E4B-it,6,88,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,6,89,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,6,90,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,False,False
google/gemma-4-E4B-it,6,91,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,False,False
google/gemma-4-E4B-it,6,92,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,False,False
google/gemma-4-E4B-it,6,93,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,6,94,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,True,False
google/gemma-4-E4B-it,6,95,gpt-4o-2024-11-20,gpt-4o-2024-11-20,3.0,1.0,self_resolves_conflict_and_answers,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,False,True
google/gemma-4-E4B-it,6,96,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,6,97,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,6,98,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,False,False
google/gemma-4-E4B-it,6,99,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,6,100,gpt-4o-2024-11-20,gpt-4o-2024-11-20,4.0,2.0,other,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,True
google/gemma-4-E4B-it,7,1,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,3.0,-1.0,self_resolves_conflict_and_answers,neither,True,True
google/gemma-4-E4B-it,7,2,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,False,False
google/gemma-4-E4B-it,7,3,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,-1.0,direct_answer_without_acknowledging_conflict,neither,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,-1.0,direct_answer_without_acknowledging_conflict,neither,False,False
google/gemma-4-E4B-it,7,4,gpt-4o-2024-11-20,gpt-4o-2024-11-20,4.0,-1.0,other,neither,gpt-4o-2024-11-20,gpt-4o-2024-11-20,3.0,2.0,self_resolves_conflict_and_answers,org_constraint,True,True
google/gemma-4-E4B-it,7,5,gpt-4o-2024-11-20,gpt-4o-2024-11-20,3.0,2.0,self_resolves_conflict_and_answers,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,3.0,2.0,self_resolves_conflict_and_answers,org_constraint,False,False
google/gemma-4-E4B-it,7,6,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,False,False
google/gemma-4-E4B-it,7,7,gpt-4o-2024-11-20,gpt-4o-2024-11-20,3.0,-1.0,self_resolves_conflict_and_answers,neither,gpt-4o-2024-11-20,gpt-4o-2024-11-20,3.0,-1.0,self_resolves_conflict_and_answers,neither,False,False
google/gemma-4-E4B-it,7,8,gpt-4o-2024-11-20,gpt-4o-2024-11-20,4.0,-1.0,other,neither,gpt-4o-2024-11-20,gpt-4o-2024-11-20,3.0,-1.0,self_resolves_conflict_and_answers,neither,False,True
google/gemma-4-E4B-it,7,9,gpt-4o-2024-11-20,gpt-4o-2024-11-20,3.0,2.0,self_resolves_conflict_and_answers,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,True,True
google/gemma-4-E4B-it,7,10,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,False,False
google/gemma-4-E4B-it,7,11,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,3.0,1.0,self_resolves_conflict_and_answers,new_constraint,False,True
google/gemma-4-E4B-it,7,12,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,4.0,1.0,other,new_constraint,False,True
google/gemma-4-E4B-it,7,13,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,False,False
google/gemma-4-E4B-it,7,14,gpt-4o-2024-11-20,gpt-4o-2024-11-20,3.0,1.0,self_resolves_conflict_and_answers,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,3.0,-1.0,self_resolves_conflict_and_answers,neither,True,False
google/gemma-4-E4B-it,7,15,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,-1.0,direct_answer_without_acknowledging_conflict,neither,gpt-4o-2024-11-20,gpt-4o-2024-11-20,3.0,-1.0,self_resolves_conflict_and_answers,neither,False,True
google/gemma-4-E4B-it,7,16,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,False,False
google/gemma-4-E4B-it,7,17,gpt-4o-2024-11-20,gpt-4o-2024-11-20,3.0,2.0,self_resolves_conflict_and_answers,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,3.0,-1.0,self_resolves_conflict_and_answers,neither,True,False
google/gemma-4-E4B-it,7,18,gpt-4o-2024-11-20,gpt-4o-2024-11-20,3.0,-1.0,self_resolves_conflict_and_answers,neither,gpt-4o-2024-11-20,gpt-4o-2024-11-20,3.0,2.0,self_resolves_conflict_and_answers,org_constraint,True,False
google/gemma-4-E4B-it,7,19,gpt-4o-2024-11-20,gpt-4o-2024-11-20,3.0,-1.0,self_resolves_conflict_and_answers,neither,gpt-4o-2024-11-20,gpt-4o-2024-11-20,3.0,-1.0,self_resolves_conflict_and_answers,neither,False,False
google/gemma-4-E4B-it,7,20,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,True,False
google/gemma-4-E4B-it,7,21,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,False,False
google/gemma-4-E4B-it,7,22,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,True,False
google/gemma-4-E4B-it,7,23,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,True,False
